Order_ID,Order_Date,Month,Days,Customer_Name,Customer_Type,Customer_Segment,City,Payment_Method,SKU,Product_Name,Category,Qty,Price,Discount,Subtotal,Tax,Delivery_Fee,Surge_Fee,Delivery_Slot,Delivery_Status,Delivery_Time,Sales
O1130,26-02-2025,2,26,Cust_229,Bulk,Bakery,Delhi,GPay,SKU129,Product_129,Snacks,2,108.09,0.0,216.18,10.81,30,0,10-20 min,Delivered,16.0,256.99
O1131,22-01-2025,1,22,Cust_230,Bulk,Cloud Kitchen,Mumbai,UPI,SKU130,Product_130,Beverages,5,151.86,0.0,759.3000000000001,37.97,10,0,10-20 min,Delivered,28.0,807.2700000000001
O1133,25-02-2025,2,25,Cust_232,Returning,Household,Bangalore,GPay,SKU132,Product_132,Baby,1,272.94,40.94,232.0,11.6,30,5,10-20 min,Delivered,30.0,278.6
O1134,30-01-2025,1,30,Cust_233,Bulk,Bakery,Delhi,COD,SKU133,Product_133,Frozen,1,172.24,17.22,155.02,7.75,30,10,30-45 min,Delivered,34.0,202.77
O1135,12-02-2025,2,12,Cust_234,Bulk,Office,Mumbai,Card,SKU134,Product_134,Dairy,2,136.12,20.42,251.82,12.59,10,5,10-20 min,Delivered,18.0,279.41
O1136,17-02-2025,2,17,Cust_235,New,Household,Bangalore,COD,SKU135,Product_135,Snacks,1,115.19,17.28,97.91,4.9,10,15,10-20 min,Delivered,17.0,127.81
O1137,17-01-2025,1,17,Cust_236,Bulk,Office,Mumbai,Wallet,SKU136,Product_136,Fruits,1,129.05,6.45,122.6,6.13,0,15,10-20 min,Delivered,6.0,143.73
O1138,26-01-2025,1,26,Cust_237,Bulk,Café,Bangalore,PhonePe,SKU137,Product_137,Veg,4,39.6,5.94,152.46,7.62,30,20,20-30 min,Delivered,29.0,210.08
O1139,05-02-2025,2,5,Cust_238,Bulk,Tea Stall,Bangalore,Wallet,SKU138,Product_138,Veg,4,156.83,15.68,611.6400000000001,30.58,30,15,10-20 min,Delivered,22.0,687.2200000000001
O1140,01-01-2025,1,1,Cust_239,Bulk,Office,Mumbai,PhonePe,SKU139,Product_139,Baby,2,118.71,11.87,225.55,11.28,10,10,20-30 min,Delivered,24.0,256.83
O1141,08-01-2025,1,8,Cust_240,Bulk,Office,Delhi,COD,SKU140,Product_140,Essentials,1,142.16,21.32,120.84,6.04,0,10,20-30 min,Delivered,20.0,136.88
O1142,18-02-2025,2,18,Cust_241,Bulk,Tea Stall,Mumbai,GPay,SKU141,Product_141,Other,3,123.21,12.32,357.31,17.87,10,20,20-30 min,Delivered,34.0,405.18
O1143,04-02-2025,2,4,Cust_242,Bulk,Office,Delhi,PhonePe,SKU142,Product_142,Snacks,1,109.47,16.42,93.05,4.65,30,20,20-30 min,Delivered,24.0,147.7
O1144,21-02-2025,2,21,Cust_243,Bulk,Café,Mumbai,UPI,SKU143,Product_143,Snacks,1,56.04,0.0,56.04,2.8,30,15,10-20 min,Returned,24.6,103.84
O1145,15-01-2025,1,15,Cust_244,Bulk,Tea Stall,Mumbai,NetBanking,SKU144,Product_144,Frozen,4,102.06,10.21,398.03,19.9,20,15,20-30 min,Delivered,19.0,452.93
O1146,16-02-2025,2,16,Cust_245,Bulk,Tea Stall,Bangalore,GPay,SKU145,Product_145,Beverages,2,122.39,12.24,232.54,11.63,10,15,10-20 min,Cancelled,24.6,269.17
O1147,25-02-2025,2,25,Cust_246,Bulk,Office,Delhi,PhonePe,SKU146,Product_146,Dairy,1,15.92,2.39,13.53,0.68,0,10,10-20 min,Returned,24.6,24.21
O1148,22-01-2025,1,22,Cust_247,Bulk,Cloud Kitchen,Delhi,NetBanking,SKU147,Product_147,Veg,3,70.59,0.0,211.77,10.59,20,10,20-30 min,Delivered,25.0,252.36
O1149,14-01-2025,1,14,Cust_248,Bulk,Tea Stall,Mumbai,Wallet,SKU148,Product_148,Beverages,1,126.76,19.01,107.75,5.39,30,0,10-20 min,Delivered,33.0,143.14
O1150,26-01-2025,1,26,Cust_249,Bulk,Tea Stall,Delhi,UPI,SKU149,Product_149,Other,1,9.87,0.99,8.879999999999999,0.44,20,5,30-45 min,Delivered,25.0,34.32
O1151,28-01-2025,1,28,Cust_250,Bulk,Office,Mumbai,GPay,SKU150,Product_150,Fruits ,1,39.82,5.97,33.85,1.69,10,5,10-20 min,Delivered,25.0,50.54
O1152,23-01-2025,1,23,Cust_251,Bulk,Bakery,Bangalore,Wallet,SKU151,Product_151,Veg,3,67.87,3.39,200.22,10.01,20,10,30-45 min,Delivered,19.0,240.23
O1153,14-01-2025,1,14,Cust_252,Bulk,Cloud Kitchen,Delhi,UPI,SKU152,Product_152,Bakery,1,104.24,0.0,104.24,5.21,20,15,10-20 min,Delivered,15.0,144.45
O1154,24-01-2025,1,24,Cust_253,Bulk,Cloud Kitchen,Delhi,NetBanking,SKU153,Product_153,Fruits,3,155.19,23.28,442.29,22.11,10,15,30-45 min,Delivered,21.0,489.4
O1155,02-01-2025,1,2,Cust_254,Bulk,Bakery,Mumbai,Card,SKU154,Product_154,Fruits,2,120.19,6.01,234.37,11.72,20,5,20-30 min,Delivered,37.0,271.09
O1156,14-02-2025,2,14,Cust_255,Bulk,Tea Stall,Mumbai,COD,SKU155,Product_155,Frozen,2,84.35,8.44,160.26,8.01,30,0,30-45 min,Delivered,26.0,198.27
O1157,26-01-2025,1,26,Cust_256,Bulk,Office,Mumbai,PhonePe,SKU156,Product_156,Beverages,3,124.97,0.0,374.91,18.75,20,0,20-30 min,Delivered,17.0,413.66
O1158,14-01-2025,1,14,Cust_257,Bulk,Bakery,Delhi,COD,SKU157,Product_157,Baby,1,167.22,25.08,142.14,7.11,30,10,10-20 min,Delivered,35.0,189.25
O1159,28-02-2025,2,28,Cust_258,Bulk,Office,Delhi,NetBanking,SKU158,Product_158,Dairy,3,134.41,0.0,403.23,20.16,20,15,30-45 min,Delivered,37.0,458.39
O1160,25-02-2025,2,25,Cust_259,New,Household,Bangalore,UPI,SKU159,Product_159,Other,1,160.19,24.03,136.16,6.81,30,15,10-20 min,Failed,24.6,187.97
O1161,20-02-2025,2,20,Cust_260,Bulk,Cloud Kitchen,Delhi,UPI,SKU160,Product_160,Frozen,2,183.61,9.18,358.04,17.9,30,15,10-20 min,Failed,24.6,420.94
O1162,07-01-2025,1,7,Cust_261,Bulk,Cloud Kitchen,Bangalore,Card,SKU161,Product_161,Frozen,1,110.9,5.55,105.35,5.27,10,0,10-20 min,Delivered,35.0,120.62
O1163,03-01-2025,1,3,Cust_262,Bulk,Bakery,Delhi,UPI,SKU162,Product_162,Baby,1,63.63,6.36,57.27,2.86,20,20,10-20 min,Delivered,36.0,100.13
O1164,16-02-2025,2,16,Cust_263,Bulk,Café,Mumbai,NetBanking,SKU163,Product_163,Beverages,1,49.77,0.0,49.77,2.49,10,15,20-30 min,Delivered,27.0,77.26
O1165,23-01-2025,1,23,Cust_264,Bulk,Tea Stall,Delhi,Card,SKU164,Product_164,Frozen,1,31.68,0.0,31.68,1.58,0,15,10-20 min,Returned,24.6,48.26
O1166,15-02-2025,2,15,Cust_265,Returning,Household,Mumbai,Card,SKU165,Product_165,Snacks,1,89.36,4.47,84.89,4.24,10,20,10-20 min,Delivered,36.0,119.13
O1167,12-02-2025,2,12,Cust_266,Bulk,Tea Stall,Delhi,GPay,SKU166,Product_166,Snacks,1,173.22,0.0,173.22,8.66,30,5,20-30 min,Cancelled,24.6,216.88
O1168,16-02-2025,2,16,Cust_267,Returning,Household,Delhi,Card,SKU167,Product_167,Snacks,3,136.86,0.0,410.58,20.53,30,15,10-20 min,Delivered,19.0,476.11
O1169,01-03-2025,3,1,Cust_268,Bulk,Office,Mumbai,PhonePe,SKU168,Product_168,Frozen,2,131.56,6.58,256.54,12.83,0,0,10-20 min,Returned,24.6,269.37
O1170,14-02-2025,2,14,Cust_269,New,Household,Bangalore,GPay,SKU169,Product_169,Frozen,7,79.87,7.99,551.1,27.56,0,15,10-20 min,Delivered,22.0,593.66
O1171,18-01-2025,1,18,Cust_270,Bulk,Tea Stall,Delhi,UPI,SKU170,Product_170,Snacks,5,50.94,0.0,254.7,12.73,0,0,10-20 min,Cancelled,24.6,267.43
O1172,27-02-2025,2,27,Cust_271,New,Household,Delhi,UPI,SKU171,Product_171,Dairy,3,226.95,0.0,680.8499999999999,34.04,30,5,10-20 min,Failed,24.6,749.8899999999999
O1173,07-02-2025,2,7,Cust_272,Bulk,Café,Delhi,COD,SKU172,Product_172,Dairy,4,69.12,3.46,273.02,13.65,20,0,10-20 min,Delivered,39.0,306.67
O1174,04-02-2025,2,4,Cust_273,Returning,Household,Mumbai,NetBanking,SKU173,Product_173,Fruits,2,61.13,0.0,122.26,6.11,20,15,20-30 min,Delivered,16.0,163.37
O1175,20-02-2025,2,20,Cust_274,New,Household,Bangalore,GPay,SKU174,Product_174,Fruits ,5,149.27,22.39,723.96,36.2,0,10,10-20 min,Returned,24.6,770.1600000000001
O1176,15-01-2025,1,15,Cust_275,Bulk,Tea Stall,Delhi,UPI,SKU175,Product_175,Beverages,2,100.4,10.04,190.76,9.54,20,5,10-20 min,Returned,24.6,225.3
O1177,25-01-2025,1,25,Cust_276,Bulk,Office,Bangalore,UPI,SKU176,Product_176,Essentials,6,164.01,0.0,984.06,49.2,0,15,20-30 min,Failed,24.6,1048.26
O1178,24-02-2025,2,24,Cust_277,Bulk,Café,Mumbai,UPI,SKU177,Product_177,Snacks,2,209.46,0.0,418.92,20.95,20,10,10-20 min,Delivered,3.0,469.87
O1179,06-02-2025,2,6,Cust_278,Bulk,Café,Bangalore,GPay,SKU178,Product_178,Beverages,7,59.12,5.91,407.9299999999999,20.4,30,10,30-45 min,Delivered,18.0,468.3299999999999
O1180,28-01-2025,1,28,Cust_279,New,Household,Delhi,Wallet,SKU179,Product_179,Dairy,3,173.78,26.07,495.27,24.76,10,10,10-20 min,Delivered,47.0,540.0300000000001
O1181,10-01-2025,1,10,Cust_280,Bulk,Cloud Kitchen,Bangalore,Wallet,SKU180,Product_180,Baby,1,123.68,12.37,111.31,5.57,0,15,10-20 min,Delivered,48.0,131.88
O1182,08-02-2025,2,8,Cust_281,Bulk,Bakery,Bangalore,Card,SKU181,Product_181,Essentials,3,164.33,0.0,492.99,24.65,10,5,20-30 min,Delivered,32.0,532.64
O1183,26-02-2025,2,26,Cust_282,Bulk,Café,Bangalore,GPay,SKU182,Product_182,Fruits ,4,152.0,22.8,585.2,29.26,20,15,10-20 min,Delivered,15.0,649.46
O1184,17-01-2025,1,17,Cust_283,Bulk,Café,Mumbai,UPI,SKU183,Product_183,Bakery,3,151.31,0.0,453.93,22.7,30,20,20-30 min,Delivered,41.0,526.63
O1185,08-02-2025,2,8,Cust_284,Bulk,Cloud Kitchen,Mumbai,Card,SKU184,Product_184,Fruits,3,69.48,6.95,201.49,10.07,10,5,10-20 min,Delivered,26.0,226.56
O1186,22-01-2025,1,22,Cust_285,Bulk,Tea Stall,Mumbai,UPI,SKU185,Product_185,Snacks,1,141.54,7.08,134.46,6.72,0,20,30-45 min,Delivered,24.0,161.18
O1187,26-01-2025,1,26,Cust_286,Bulk,Office,Bangalore,Card,SKU186,Product_186,Dairy,1,168.8,0.0,168.8,8.44,10,20,20-30 min,Cancelled,24.6,207.24
O1188,13-02-2025,2,13,Cust_287,Bulk,Bakery,Delhi,Wallet,SKU187,Product_187,Veg,2,204.55,30.68,378.42,18.92,20,0,10-20 min,Delivered,27.0,417.34
O1189,25-01-2025,1,25,Cust_288,Returning,Household,Delhi,GPay,SKU188,Product_188,Veg,3,138.14,6.91,407.5099999999999,20.38,0,20,20-30 min,Cancelled,24.6,447.8899999999999
O1190,17-01-2025,1,17,Cust_289,Bulk,Cloud Kitchen,Bangalore,UPI,SKU189,Product_189,Beverages,3,0.86,0.09,2.49,0.12,10,5,20-30 min,Delivered,17.0,17.61
O1191,13-01-2025,1,13,Cust_290,Bulk,Cloud Kitchen,Delhi,Card,SKU190,Product_190,Veg,4,101.69,0.0,406.76,20.34,30,5,10-20 min,Failed,24.6,462.1
O1192,20-01-2025,1,20,Cust_291,Bulk,Cloud Kitchen,Bangalore,NetBanking,SKU191,Product_191,Dairy,5,164.62,8.23,814.87,40.74,0,20,20-30 min,Delivered,22.0,875.61
O1193,25-01-2025,1,25,Cust_292,Bulk,Tea Stall,Delhi,UPI,SKU192,Product_192,Veg,2,137.35,0.0,274.7,13.73,30,20,20-30 min,Delivered,34.0,338.43
O1194,04-01-2025,1,4,Cust_293,Bulk,Cloud Kitchen,Bangalore,Wallet,SKU193,Product_193,Beverages,1,73.66,3.68,69.97999999999999,3.5,10,5,10-20 min,Delivered,33.0,88.47999999999999
O1195,10-01-2025,1,10,Cust_294,Bulk,Bakery,Bangalore,COD,SKU194,Product_194,Baby,1,170.98,0.0,170.98,8.55,30,0,20-30 min,Delivered,40.0,209.53
O1196,03-01-2025,1,3,Cust_295,Bulk,Tea Stall,Bangalore,UPI,SKU195,Product_195,Frozen,3,53.19,0.0,159.57,7.98,10,10,10-20 min,Delivered,40.0,187.55
O1197,10-02-2025,2,10,Cust_296,Bulk,Office,Bangalore,UPI,SKU196,Product_196,Fruits ,3,161.34,8.07,475.95,23.8,20,0,10-20 min,Delivered,25.0,519.75
O1198,14-02-2025,2,14,Cust_297,Bulk,Tea Stall,Bangalore,GPay,SKU197,Product_197,Fruits,2,17.42,2.61,32.23,1.61,0,20,20-30 min,Delivered,19.0,53.84
O1199,18-01-2025,1,18,Cust_298,Bulk,Cloud Kitchen,Bangalore,GPay,SKU198,Product_198,Baby,4,103.38,10.34,403.18,20.16,20,15,10-20 min,Delivered,26.0,458.34
O1200,16-02-2025,2,16,Cust_299,Returning,Household,Mumbai,Wallet,SKU199,Product_199,Bakery,2,113.09,11.31,214.87,10.74,20,15,10-20 min,Delivered,21.0,260.61
O1201,05-02-2025,2,5,Cust_0,New,Household,Delhi,UPI,SKU0,Product_0,Frozen,3,127.79,6.39,376.98,18.85,0,20,10-20 min,Delivered,43.0,415.83
O1202,16-02-2025,2,16,Cust_1,Bulk,Cloud Kitchen,Bangalore,Card,SKU1,Product_1,Fruits ,2,73.99,11.1,136.88,6.84,30,10,20-30 min,Delivered,25.0,183.72
O1203,22-01-2025,1,22,Cust_2,Bulk,Office,Mumbai,UPI,SKU2,Product_2,Snacks,4,191.44,9.57,756.1899999999999,37.81,10,10,10-20 min,Delivered,27.0,814.0
O1204,03-02-2025,2,3,Cust_3,New,Household,Bangalore,UPI,SKU3,Product_3,Frozen,3,195.1,19.51,565.79,28.29,20,5,10-20 min,Delivered,32.0,619.0799999999999
O1205,16-02-2025,2,16,Cust_4,Bulk,Tea Stall,Delhi,GPay,SKU4,Product_4,Dairy,6,135.71,6.79,807.47,40.37,10,15,10-20 min,Delivered,20.0,872.84
O1206,08-01-2025,1,8,Cust_5,Bulk,Cloud Kitchen,Bangalore,GPay,SKU5,Product_5,Beverages,8,143.91,7.2,1144.08,57.2,20,15,20-30 min,Delivered,24.0,1236.28
O1207,09-02-2025,2,9,Cust_6,Bulk,Office,Mumbai,Card,SKU6,Product_6,Baby,2,14.79,2.22,27.36,1.37,20,0,10-20 min,Delivered,41.0,48.73
O1208,18-02-2025,2,18,Cust_7,Bulk,Tea Stall,Mumbai,GPay,SKU7,Product_7,Beverages,1,130.24,13.02,117.22,5.86,10,5,10-20 min,Failed,24.6,138.08
O1209,13-02-2025,2,13,Cust_8,Bulk,Tea Stall,Delhi,GPay,SKU8,Product_8,Veg,2,56.19,8.43,103.95,5.2,20,0,10-20 min,Delivered,3.0,129.15
O1210,19-01-2025,1,19,Cust_9,Bulk,Cloud Kitchen,Delhi,PhonePe,SKU9,Product_9,Essentials,1,103.73,5.19,98.54,4.93,30,15,10-20 min,Delivered,18.0,148.47
O1211,11-02-2025,2,11,Cust_10,Bulk,Bakery,Mumbai,NetBanking,SKU10,Product_10,Beverages,4,43.39,4.34,169.22,8.46,10,10,10-20 min,Delivered,34.0,197.68
O1212,10-02-2025,2,10,Cust_11,Bulk,Café,Mumbai,UPI,SKU11,Product_11,Dairy,1,41.69,0.0,41.69,2.08,30,0,30-45 min,Delivered,28.0,73.77
O1213,06-02-2025,2,6,Cust_12,Bulk,Tea Stall,Delhi,PhonePe,SKU12,Product_12,Fruits,3,141.93,21.29,404.5,20.23,20,0,10-20 min,Delivered,34.0,444.73
O1215,21-02-2025,2,21,Cust_14,Bulk,Office,Delhi,Wallet,SKU14,Product_14,Fruits ,1,255.79,38.37,217.42,10.87,30,0,30-45 min,Delivered,31.0,258.29
O1216,26-01-2025,1,26,Cust_15,Bulk,Cloud Kitchen,Mumbai,UPI,SKU15,Product_15,Veg,3,182.03,9.1,536.99,26.85,20,5,10-20 min,Delivered,20.0,588.84
O1217,03-02-2025,2,3,Cust_16,Bulk,Bakery,Delhi,UPI,SKU16,Product_16,Veg,2,74.97,11.25,138.69,6.93,0,15,10-20 min,Delivered,23.0,160.62
O1218,28-02-2025,2,28,Cust_17,Bulk,Cloud Kitchen,Delhi,NetBanking,SKU17,Product_17,Snacks,2,76.59,7.66,145.52,7.28,10,10,20-30 min,Delivered,24.0,172.8
O1219,25-02-2025,2,25,Cust_18,Bulk,Cloud Kitchen,Bangalore,UPI,SKU18,Product_18,Essentials,3,125.04,6.25,368.87,18.44,30,20,10-20 min,Delivered,16.0,437.31
O1220,28-02-2025,2,28,Cust_19,Bulk,Tea Stall,Delhi,UPI,SKU19,Product_19,Frozen,2,51.13,7.67,94.59,4.73,0,10,10-20 min,Delivered,32.0,109.32
O1221,14-02-2025,2,14,Cust_20,Bulk,Café,Bangalore,COD,SKU20,Product_20,Fruits ,1,187.04,9.35,177.69,8.88,10,5,10-20 min,Delivered,24.0,201.57
O1222,06-01-2025,1,6,Cust_21,Bulk,Bakery,Mumbai,UPI,SKU21,Product_21,Snacks,3,157.73,23.66,449.5299999999999,22.48,30,15,10-20 min,Delivered,21.0,517.01
O1223,06-02-2025,2,6,Cust_22,New,Household,Delhi,UPI,SKU22,Product_22,Baby,1,219.49,32.92,186.57,9.33,20,10,10-20 min,Delivered,20.0,225.9
O1224,26-02-2025,2,26,Cust_23,Bulk,Tea Stall,Bangalore,Wallet,SKU23,Product_23,Veg,1,42.99,2.15,40.84,2.04,10,20,20-30 min,Delivered,37.0,72.88
O1225,02-02-2025,2,2,Cust_24,Bulk,Cloud Kitchen,Mumbai,NetBanking,SKU24,Product_24,Frozen,1,242.03,24.2,217.83,10.89,0,20,10-20 min,Delivered,29.0,248.72
O1226,22-02-2025,2,22,Cust_25,Bulk,Cloud Kitchen,Delhi,UPI,SKU25,Product_25,Frozen,3,160.01,0.0,480.03,24.0,20,0,20-30 min,Delivered,23.0,524.03
O1227,22-01-2025,1,22,Cust_26,Bulk,Bakery,Mumbai,Wallet,SKU26,Product_26,Frozen,4,135.22,13.52,527.36,26.37,10,20,20-30 min,Delivered,27.0,583.73
O1228,21-01-2025,1,21,Cust_27,Bulk,Café,Delhi,UPI,SKU27,Product_27,Frozen,1,195.69,29.35,166.34,8.32,0,20,10-20 min,Delivered,15.0,194.66
O1229,06-01-2025,1,6,Cust_28,Bulk,Café,Bangalore,Wallet,SKU28,Product_28,Other,2,206.33,20.63,392.03,19.6,0,10,20-30 min,Delivered,34.0,421.6300000000001
O1230,06-01-2025,1,6,Cust_29,New,Household,Delhi,UPI,SKU29,Product_29,Frozen,6,84.85,4.24,504.86,25.24,10,10,10-20 min,Cancelled,24.6,550.0999999999999
O1231,24-02-2025,2,24,Cust_30,Bulk,Café,Bangalore,COD,SKU30,Product_30,Essentials,2,128.97,6.45,251.49,12.57,0,20,20-30 min,Delivered,32.0,284.06
O1232,17-02-2025,2,17,Cust_31,New,Household,Mumbai,PhonePe,SKU31,Product_31,Snacks,1,193.79,0.0,193.79,9.69,0,20,10-20 min,Cancelled,24.6,223.48
O1233,04-01-2025,1,4,Cust_32,Bulk,Bakery,Delhi,COD,SKU32,Product_32,Snacks,1,243.73,12.19,231.54,11.58,0,15,20-30 min,Delivered,26.0,258.12
O1234,30-01-2025,1,30,Cust_33,Bulk,Tea Stall,Bangalore,COD,SKU33,Product_33,Frozen,1,82.0,12.3,69.7,3.49,0,0,10-20 min,Delivered,30.0,73.19
O1235,11-01-2025,1,11,Cust_34,Bulk,Cloud Kitchen,Mumbai,GPay,SKU34,Product_34,Fruits ,1,128.51,12.85,115.66,5.78,20,0,10-20 min,Delivered,27.0,141.44
O1236,30-01-2025,1,30,Cust_35,Bulk,Cloud Kitchen,Bangalore,Card,SKU35,Product_35,Other,1,26.36,1.32,25.04,1.25,30,5,10-20 min,Cancelled,24.6,61.29
O1237,31-01-2025,1,31,Cust_36,Bulk,Cloud Kitchen,Mumbai,GPay,SKU36,Product_36,Fruits,6,106.51,15.98,623.08,31.15,10,15,10-20 min,Failed,24.6,679.23
O1238,24-01-2025,1,24,Cust_37,Bulk,Cloud Kitchen,Delhi,GPay,SKU37,Product_37,Beverages,1,199.25,0.0,199.25,9.96,0,20,10-20 min,Delivered,26.0,229.21
O1239,24-02-2025,2,24,Cust_38,Bulk,Bakery,Bangalore,Wallet,SKU38,Product_38,Frozen,4,177.48,0.0,709.92,35.5,20,5,10-20 min,Delivered,20.0,770.42
O1240,09-01-2025,1,9,Cust_39,Bulk,Bakery,Delhi,UPI,SKU39,Product_39,Dairy,6,143.91,0.0,863.46,43.17,30,0,10-20 min,Delivered,16.0,936.63
O1241,24-02-2025,2,24,Cust_40,Bulk,Tea Stall,Mumbai,UPI,SKU40,Product_40,Snacks,7,66.76,3.34,463.9800000000001,23.2,10,0,10-20 min,Delivered,23.0,497.1800000000001
O1242,03-01-2025,1,3,Cust_41,Returning,Household,Delhi,Card,SKU41,Product_41,Beverages,1,150.8,7.54,143.26,7.16,10,15,30-45 min,Delivered,11.0,175.42
O1243,20-02-2025,2,20,Cust_42,Bulk,Office,Delhi,Wallet,SKU42,Product_42,Snacks,1,26.47,2.65,23.82,1.19,20,20,30-45 min,Delivered,16.0,65.01
O1244,31-01-2025,1,31,Cust_43,Bulk,Bakery,Mumbai,UPI,SKU43,Product_43,Snacks,4,95.95,9.6,374.2,18.71,30,20,10-20 min,Cancelled,24.6,442.91
O1245,09-02-2025,2,9,Cust_44,Returning,Household,Bangalore,UPI,SKU44,Product_44,Frozen,4,91.99,4.6,363.36,18.17,20,0,10-20 min,Delivered,10.0,401.53
O1246,06-02-2025,2,6,Cust_45,Returning,Household,Mumbai,UPI,SKU45,Product_45,Veg,1,95.95,9.6,86.35000000000001,4.32,0,0,10-20 min,Delivered,4.0,90.67000000000002
O1247,05-02-2025,2,5,Cust_46,Bulk,Office,Delhi,GPay,SKU46,Product_46,Dairy,4,195.15,19.52,761.08,38.05,10,0,10-20 min,Delivered,17.0,809.13
O1248,24-01-2025,1,24,Cust_47,Bulk,Bakery,Mumbai,UPI,SKU47,Product_47,Bakery,1,190.16,9.51,180.65,9.03,10,0,30-45 min,Returned,24.6,199.68
O1249,31-01-2025,1,31,Cust_48,Bulk,Bakery,Mumbai,GPay,SKU48,Product_48,Bakery,5,91.98,0.0,459.9,23.0,0,10,20-30 min,Delivered,35.0,492.9
O1250,06-01-2025,1,6,Cust_49,Bulk,Tea Stall,Mumbai,Card,SKU49,Product_49,Essentials,1,236.38,23.64,212.74,10.64,30,5,10-20 min,Failed,24.6,258.38
O1251,02-01-2025,1,2,Cust_50,Bulk,Bakery,Bangalore,UPI,SKU50,Product_50,Dairy,5,154.46,23.17,749.1300000000001,37.46,30,15,10-20 min,Cancelled,24.6,831.5900000000001
O1252,20-01-2025,1,20,Cust_51,Returning,Household,Bangalore,NetBanking,SKU51,Product_51,Frozen,2,120.79,6.04,235.54,11.78,20,5,20-30 min,Delivered,21.0,272.3200000000001
O1253,28-01-2025,1,28,Cust_52,Bulk,Bakery,Delhi,PhonePe,SKU52,Product_52,Snacks,1,72.95,10.94,62.01000000000001,3.1,0,0,10-20 min,Delivered,17.0,65.11
O1254,11-01-2025,1,11,Cust_53,Returning,Household,Bangalore,NetBanking,SKU53,Product_53,Bakery,3,98.01,9.8,284.23,14.21,0,15,10-20 min,Delivered,38.0,313.44
O1255,04-01-2025,1,4,Cust_54,Bulk,Café,Delhi,UPI,SKU54,Product_54,Essentials,6,144.95,7.25,862.4499999999999,43.12,20,10,20-30 min,Delivered,37.0,935.5699999999999
O1256,15-01-2025,1,15,Cust_55,Bulk,Cloud Kitchen,Bangalore,UPI,SKU55,Product_55,Veg,1,155.9,23.39,132.51,6.63,30,0,10-20 min,Delivered,7.0,169.14
O1257,06-01-2025,1,6,Cust_56,New,Household,Bangalore,Wallet,SKU56,Product_56,Fruits ,1,64.91,0.0,64.91,3.25,10,10,10-20 min,Delivered,28.0,88.16
O1258,23-02-2025,2,23,Cust_57,Bulk,Cloud Kitchen,Mumbai,Wallet,SKU57,Product_57,Essentials,3,240.82,0.0,722.46,36.12,20,5,20-30 min,Delivered,30.0,783.58
O1259,18-02-2025,2,18,Cust_58,Bulk,Office,Mumbai,Wallet,SKU58,Product_58,Other,2,101.24,5.06,197.42,9.87,10,5,10-20 min,Delivered,20.0,222.29
O1260,30-01-2025,1,30,Cust_59,Bulk,Bakery,Bangalore,COD,SKU59,Product_59,Fruits,2,70.71,7.07,134.35,6.72,30,10,20-30 min,Delivered,23.0,181.07
O1261,25-02-2025,2,25,Cust_60,Bulk,Office,Delhi,Card,SKU60,Product_60,Frozen,2,23.19,3.48,42.90000000000001,2.15,10,0,10-20 min,Delivered,22.0,55.05
O1262,07-02-2025,2,7,Cust_61,Returning,Household,Delhi,UPI,SKU61,Product_61,Veg,5,203.98,20.4,999.5,49.98,30,20,10-20 min,Delivered,28.0,1099.48
O1263,20-02-2025,2,20,Cust_62,Bulk,Office,Delhi,UPI,SKU62,Product_62,Bakery,5,129.41,6.47,640.5799999999999,32.03,20,10,10-20 min,Delivered,9.0,702.6099999999999
O1264,26-02-2025,2,26,Cust_63,Bulk,Café,Bangalore,COD,SKU63,Product_63,Dairy,2,51.72,5.17,98.27,4.91,30,20,20-30 min,Returned,24.6,153.18
O1265,02-01-2025,1,2,Cust_64,Bulk,Office,Bangalore,COD,SKU64,Product_64,Essentials,2,68.23,10.23,126.23,6.31,20,5,10-20 min,Delivered,30.0,157.54
O1266,15-01-2025,1,15,Cust_65,Bulk,Tea Stall,Delhi,NetBanking,SKU65,Product_65,Beverages,1,109.04,0.0,109.04,5.45,10,10,30-45 min,Delivered,26.0,134.49
O1267,11-01-2025,1,11,Cust_66,Bulk,Bakery,Delhi,GPay,SKU66,Product_66,Essentials,1,146.82,0.0,146.82,7.34,30,5,20-30 min,Delivered,31.0,189.16
O1268,08-01-2025,1,8,Cust_67,Returning,Household,Delhi,PhonePe,SKU67,Product_67,Dairy,1,78.16,0.0,78.16,3.91,0,0,20-30 min,Cancelled,24.6,82.07
O1269,26-01-2025,1,26,Cust_68,Bulk,Café,Bangalore,PhonePe,SKU68,Product_68,Beverages,1,139.5,0.0,139.5,6.98,20,5,20-30 min,Cancelled,24.6,171.48
O1270,20-02-2025,2,20,Cust_69,New,Household,Delhi,UPI,SKU69,Product_69,Dairy,2,94.6,14.19,175.01,8.75,30,20,10-20 min,Delivered,17.0,233.76
O1271,14-02-2025,2,14,Cust_70,Bulk,Bakery,Bangalore,GPay,SKU70,Product_70,Dairy,2,253.44,25.34,481.54,24.08,20,10,20-30 min,Delivered,41.0,535.62
O1272,13-02-2025,2,13,Cust_71,Bulk,Office,Mumbai,UPI,SKU71,Product_71,Dairy,1,161.21,16.12,145.09,7.25,30,15,10-20 min,Delivered,14.0,197.34
O1273,05-01-2025,1,5,Cust_72,Bulk,Bakery,Delhi,COD,SKU72,Product_72,Essentials,3,94.25,4.71,278.04,13.9,30,0,30-45 min,Delivered,28.0,321.94
